no,date,open,high,low,close,volume
839,2016-11-09,707,735.89,704.3,721.33,4143.3746
840,2016-11-10,721.33,722.39,706.56,713.5,1877.077
841,2016-11-11,713.5,721.04,711.5,716.69,1267.517
842,2016-11-12,716.69,721,700.09,703.76,1650.943
843,2016-11-13,703.76,703.76,684,700.69,1749.111
844,2016-11-14,700.69,708,697.08,705.58,753.934
845,2016-11-15,705.58,717.11,705,712.45,1203.874
846,2016-11-16,712.45,752,709,746.81,8006.1417
847,2016-11-17,746.81,760.97,736,740.12,3837.99
848,2016-11-18,740.18,753.83,733.02,752,3104.912
849,2016-11-19,752,759,737.66,750.39,2034.308
850,2016-11-20,750.39,755.63,707,725.22,3563.881
851,2016-11-21,726.28,739.22,722.34,735.84,2376.222
852,2016-11-22,735.84,755.5,729.99,749.92,4868.001
853,2016-11-23,749.92,751.77,728.02,742.25,3489.645
854,2016-11-24,742.65,745.45,715,734.21,2233.636
855,2016-11-25,734.21,737.07,723,736,2077.059
856,2016-11-26,736,737.6,720.37,731.42,1389.981
857,2016-11-27,731.42,736.33,726,727.66,1231.787
858,2016-11-28,727.7,739,727.7,733.33,2810.208
859,2016-11-29,733.78,735.75,727,731.69,2235.212
860,2016-11-30,731.69,744.52,730,740,2174.439
861,2016-12-01,740,756,740,753.7,2663.434
862,2016-12-02,753.7,778.4,753.7,773.71,4967.097
863,2016-12-03,773.36,775.79,757.62,765.53,1219.705
864,2016-12-04,765.53,770.01,761,768.99,1506.577
865,2016-12-05,768.98,770,744.48,750.7,3640.306
866,2016-12-06,750.71,760.9,748,756.7,1989.127
867,2016-12-07,756.7,767,750.69,762.39,1863.19
868,2016-12-08,762.39,771.36,758.76,766.02,1644.5
869,2016-12-09,766.02,771.6,763.99,769.23,2208.9
870,2016-12-10,769.32,778.1,769.24,772.15,1275.963
871,2016-12-11,772.21,772.5,759.6,767.68,1206.141
872,2016-12-12,767.67,781.02,767.09,778.48,1574.245
873,2016-12-13,778.48,789.23,759.93,774.61,2436.929
874,2016-12-14,775.03,780,768.79,776.4,2022.003
875,2016-12-15,776.4,778.43,772.51,775.69,1539.597
876,2016-12-16,775.77,781,770,780.4,1598.587
877,2016-12-17,780.4,796,780.4,788.6,2307.456
878,2016-12-18,788.6,789.27,785,787.11,768.537
879,2016-12-19,787.11,791.97,785.79,789.72,1148.847
880,2016-12-20,789.72,801.99,786.66,799.43,3880.657
881,2016-12-21,799.43,835.69,797.71,834.84,4864.557
882,2016-12-22,834.83,873.18,830.1,860.12,3295.888
883,2016-12-23,860.12,925.9,859.86,920.4,5239.0603
884,2016-12-24,920.6,922.5,882.37,897.31,2213.979
885,2016-12-25,897.31,897.42,860,893.36,2430.0249
886,2016-12-26,893.36,915.54,893.36,904.46,1714.911
887,2016-12-27,905.48,941.93,899.31,936.7,2339.933
888,2016-12-28,936.7,976.41,936.7,974.63,3629.186
889,2016-12-29,974.63,978.94,946.16,966.42,2348.017
890,2016-12-30,966.82,967.39,922.81,959.68,3819.5327
891,2016-12-31,959.68,965,940.57,964.26,1273.828
892,2017-01-01,965.25,1010.54,960.36,1003.2,3013.419
893,2017-01-02,1003.3,1040.8,997.94,1027.2,4077.0563
894,2017-01-03,1027.5,1038.9,1011.75,1036.93,3799.012
895,2017-01-04,1036.93,1147.87,1036.93,1140,6211.5346
896,2017-01-05,1140,1174.12,857.79,1008.45,16606.714
897,2017-01-06,1008.81,1033,820.01,896.35,13254.031
898,2017-01-07,896.35,908.9,804.66,903.68,6820.735
899,2017-01-08,906.87,940,880.35,907.13,3962.7
900,2017-01-09,908.26,910.96,862.91,899.68,2173.5555
901,2017-01-10,899.81,915,896.3,902.28,1764.53
902,2017-01-11,902.29,922.4,714,748.59,13814.290859
903,2017-01-12,748.6,811.66,705.01,786.49,4766.2385
904,2017-01-13,787.03,827.09,746.08,818.58,2991.377
905,2017-01-14,818.08,832.6,790.17,804.9,1639.908
906,2017-01-15,804.9,814.05,795.15,809.4,1560.513
907,2017-01-16,809.22,830.8,806.82,822.18,1584.7807
908,2017-01-17,822.18,908.01,819,900.15,4308.49
909,2017-01-18,900.01,912.58,828.81,874.63,4404.7019
910,2017-01-19,874.65,899,868.9,885.49,4279.2204
911,2017-01-20,885.49,899.37,870,882.39,2814.819
912,2017-01-21,882.39,925,865,909.16,2789.2871
913,2017-01-22,909.55,931.67,880,922.01,2480.867
914,2017-01-23,922.01,925,904.05,911.23,2132.941
915,2017-01-24,911.39,925,881.21,885,2081.11
916,2017-01-25,885,905,883.72,893.74,1672.918
917,2017-01-26,893.74,919.39,893.74,914.1,1252.5496
918,2017-01-27,914.35,920,907,914.89,1050.035
919,2017-01-28,914.89,922.75,913,918.54,455.74
920,2017-01-29,918.53,921,912.41,913.26,367.458
921,2017-01-30,913.26,919.98,912.34,916.33,743.001
922,2017-01-31,917.72,969.9,916.49,968.05,2219.1788
923,2017-02-01,968.05,989,962.39,984.98,1179.252
924,2017-02-02,984.98,1010.55,972.28,1007.46,1290.063
925,2017-02-03,1007.46,1026.04,997.05,1020,2228.561
926,2017-02-04,1020,1040,1004.9,1033.6,1367.543
927,2017-02-05,1033.6,1034.5,1008.53,1015.91,1055.712
928,2017-02-06,1015.95,1033,1013.32,1027.04,813.493
929,2017-02-07,1027.04,1053.29,1026.11,1051.9,1503.663
930,2017-02-08,1051.9,1070,1002.51,1055,4110.8637
931,2017-02-09,1055,1080.98,923.59,985.98,10227.241
932,2017-02-10,985.91,989.59,920,976.66,3097.3581
933,2017-02-11,976.64,1008.69,964.66,999.71,1896.9979
934,2017-02-12,999.65,1002,986.03,986.03,940.926
935,2017-02-13,986.04,995.9,958.88,984,2515.046
936,2017-02-14,984,1010.99,974.51,1002.5,2817.559
937,2017-02-15,1002.5,1005.49,987.54,998.01,1926.788
938,2017-02-16,998.01,1039.67,997.01,1032.27,2550.936
939,2017-02-17,1031.63,1052,1008,1042.91,5557.5142
940,2017-02-18,1042.91,1060.97,1039.58,1054.89,1307.521
941,2017-02-19,1054.97,1056.04,1037.1,1046.91,938.423
942,2017-02-20,1046.91,1079.95,1040,1074.81,1712.975
943,2017-02-21,1074.81,1121,1068.4,1114.21,3636.5935
944,2017-02-22,1114.33,1115.1,1087.48,1101.65,3898.557
945,2017-02-23,1102.94,1153.8,1096,1144.26,5807.7199
946,2017-02-24,1144.26,1193.49,1060,1168.32,6012.605
947,2017-02-25,1168.27,1179.81,1118,1140,2524.351
948,2017-02-26,1141.38,1180,1124.99,1175.57,1426.054
949,2017-02-27,1175.57,1194.89,1167.18,1190,1565.49
950,2017-02-28,1190,1210,1160.17,1185.96,2146.051
951,2017-03-01,1185.95,1233,1178,1233,2508.5494
952,2017-03-02,1233.01,1345.44,1218.01,1263.72,3635.326
953,2017-03-03,1263.72,1299,1259.12,1292.99,2638.5324
954,2017-03-04,1292.85,1294.39,1235.01,1267.93,2200.5273
955,2017-03-05,1267.93,1278.11,1244.5,1277.99,1694.064
956,2017-03-06,1277.99,1282.12,1265.88,1279.96,2015.698
957,2017-03-07,1279.96,1281.8,1179.08,1227.97,4656.349
958,2017-03-08,1227.97,1231.31,1143.97,1150.99,5954.6569
959,2017-03-09,1150.99,1209.77,1132.8,1189.88,3036.82
960,2017-03-10,1189.85,1318.97,1050,1129.47,7133.964
961,2017-03-11,1129.65,1199.74,1120.71,1187.56,2709.066
962,2017-03-12,1187.56,1236.02,1180,1230.94,1828.228
963,2017-03-13,1230.94,1250,1223.92,1245.51,2568.793
964,2017-03-14,1245.51,1258.12,1223.94,1248.88,1768.097
965,2017-03-15,1248.88,1262,1245.11,1260.61,1232.124
966,2017-03-16,1260.61,1260.89,1137.05,1176,4335.955
967,2017-03-17,1176.01,1176.01,1072,1074.01,8989.237
968,2017-03-18,1074.02,1106.05,953,973.31,9183.663
969,2017-03-19,973.31,1064.89,973.31,1023.65,3689.342
970,2017-03-20,1023.65,1058,1023.19,1040.64,2144.475
971,2017-03-21,1040.64,1120,1040.64,1117.99,3786.619
972,2017-03-22,1117.85,1118.97,995,1038,4874.466
973,2017-03-23,1038,1054.99,1017.25,1034.19,2109.691
974,2017-03-24,1034.19,1037.78,926.88,938.48,7418.33947005
975,2017-03-25,938.48,976,891.03,966.11,5107.566
976,2017-03-26,966.11,1002.84,950.04,974,4007.806
977,2017-03-27,973.99,1043.47,965.09,1040.26,4755.043
978,2017-03-28,1038.81,1062.78,1018.01,1044.9,3167.337
979,2017-03-29,1044.9,1064.45,1011.15,1042.22,2485.2106
980,2017-03-30,1042.84,1055.09,1015.3,1033.71,6160.7710275
981,2017-03-31,1033.76,1089,1033.75,1078,6370.581
982,2017-04-01,1078,1105.84,1070,1088.93,3251.98
983,2017-04-02,1088.93,1113.1,1076.11,1094.6,5092.389
984,2017-04-03,1093.03,1152.79,1092.2,1142.29,5503.184
985,2017-04-04,1142.29,1163.88,1126,1142.74,4809.115
986,2017-04-05,1142.8,1149.63,1110.01,1131.8,4980.32203708
987,2017-04-06,1131.41,1200,1130.35,1188.9,5068.802
988,2017-04-07,1188.39,1206.79,1171.78,1192.95,3830.459
989,2017-04-08,1192.95,1202.43,1169.01,1183.05,1857.171
990,2017-04-09,1183.4,1223.4,1179.77,1208.47,2099.542
991,2017-04-10,1208.47,1223,1199,1214.56,2324.31
992,2017-04-11,1214.56,1230,1205.4,1222.72,1559.424
993,2017-04-12,1222.72,1227.59,1209.63,1214.13,2278.395
994,2017-04-13,1214.52,1221.21,1151.72,1177.5,3279.194
995,2017-04-14,1177.84,1200.61,1175,1191.57,2142.985
996,2017-04-15,1191.57,1208.23,1180.75,1185.17,1137.52
997,2017-04-16,1185.55,1201.98,1181.02,1194.28,815.321
998,2017-04-17,1195.53,1222.22,1189.07,1218.6,1914.297
999,2017-04-18,1218.6,1225.95,1214,1217.35,1459.742
1000,2017-04-19,1217.29,1254.95,1205.13,1247.54,2854.517
1001,2017-04-20,1247.04,1272.28,1240.1,1264.77,2083.315
1002,2017-04-21,1265.24,1290.09,1264.88,1288.42,2437.874
1003,2017-04-22,1290.04,1296.2,1238,1258,4822.847
1004,2017-04-23,1257.99,1266.82,1220,1255.3,11957.213
1005,2017-04-24,1255.3,1255.3,1225,1228.61,4475.26931314
1006,2017-04-25,1228.61,1238,1212,1226.48,4783.487
1007,2017-04-26,1225.63,1280,1225.1,1262.49,4840.952
1008,2017-04-27,1261.04,1307.67,1252.12,1298.25,3032.306
1009,2017-04-28,1298.25,1322.1,1209,1250,4958.677
1010,2017-04-29,1250,1278.99,1247.6,1260.05,1465.566
1011,2017-04-30,1260.05,1299,1236.61,1296.46,2814.996
1012,2017-05-01,1296.34,1380,1289.41,1358.96,3925.727
1013,2017-05-02,1358.98,1428.28,1352,1396.2,3198.53
1014,2017-05-03,1395.9,1428.28,1385,1416.05,5631.61042778
1015,2017-05-04,1416,1485.88,1367.43,1413.01,6910.018
1016,2017-05-05,1413.01,1530.68,1407.04,1431.87,7109.155
1017,2017-05-06,1431.87,1474.95,1420,1474.71,3551.936
1018,2017-05-07,1474.44,1484.8,1433.77,1465.93,2911.538
1019,2017-05-08,1465.93,1559.51,1464.77,1557.7,4321.708
1020,2017-05-09,1555.82,1698,1550,1670.58,7286.733
1021,2017-05-10,1670.57,1708,1630,1674.31,8948.701
1022,2017-05-11,1674.31,1738.01,1625.5,1733,6470.051
1023,2017-05-12,1730.92,1739.57,1600,1627.81,6925.543
1024,2017-05-13,1627.81,1687.65,1525,1680.81,5802.37
1025,2017-05-14,1680.9,1729.99,1659.56,1713,1950.167
1026,2017-05-15,1713,1717.94,1497.95,1598.4,5998.263
1027,2017-05-16,1598.4,1656.03,1535.18,1624.12,3973.962
1028,2017-05-17,1623.72,1900,1571.83,1815.04,5919.182
1029,2017-05-18,1815.04,1917.56,1805.85,1885.52,3881.971
1030,2017-05-19,1885.52,1987.09,1881.6,1974.41,3678.415
1031,2017-05-20,1974.13,2204.84,1973.53,2136.42,4357.286
1032,2017-05-21,2131.83,2172.66,1988.41,2152,4012.298
1033,2017-05-22,2152.01,2407.68,2123.77,2236.13,7182.421
1034,2017-05-23,2237,2407.68,2222.65,2372.12,7842.982
1035,2017-05-24,2372.12,2667.47,2299.97,2630,9277.1327
1036,2017-05-25,2630,2913.02,2325,2443.67,8364.376
1037,2017-05-26,2444.6,2666.8,2043.49,2179.89,8750.94701245
1038,2017-05-27,2179.88,2315.02,1928.61,2198.07,7803.61612596
1039,2017-05-28,2200,2333.37,2080,2205.69,6096.23348604
1040,2017-05-29,2213.82,2324.99,2123.2,2289.01,4220.994
1041,2017-05-30,2289.01,2349,2163.13,2180,3363.713516
1042,2017-05-31,2180,2422.99,2129.78,2414,4947.683
1043,2017-06-01,2414,2567.15,2409.07,2561.81,3709.1337
1044,2017-06-02,2561.78,2637.66,2494.99,2627.88,3125.356
1045,2017-06-03,2627.88,2630,2425.38,2592.89,2181.127
1046,2017-06-04,2590.14,2630,2533.95,2625.98,1520.356
1047,2017-06-05,2625.97,2888.15,2615.08,2857.45,3348.798
1048,2017-06-06,2866.99,3095,2856,3038.74,2990.283
1049,2017-06-07,3040.56,3048,2658.84,2711.45,3718.8715962
1050,2017-06-08,2711.49,2897.79,2626.02,2885.01,2863.068
1051,2017-06-09,2887.98,2932.51,2813,2860,2270.848
1052,2017-06-10,2860.6,3045.19,2849.97,3038.52,2369.785
1053,2017-06-11,3038.52,3185.66,2947.93,3164,3583.0750152
1054,2017-06-12,3164,3165.27,2600,2753.69,4588.616
1055,2017-06-13,2760.26,2862,2749.99,2823.79,2313.62
1056,2017-06-14,2824,2896.74,2531.8,2629.89,2608.75
1057,2017-06-15,2629.89,2697.18,2350,2572,3040.048
1058,2017-06-16,2573,2700,2485.52,2652,2037.4928
1059,2017-06-17,2651.99,2823.99,2500,2747,3305.496122
1060,2017-06-18,2747,2781.92,2640.57,2746.45,2390.7147
1061,2017-06-19,2746.45,2828.27,2699,2782.12,2072.7100001
1062,2017-06-20,2782.11,2964.95,2740,2923.49,2549.2441
1063,2017-06-21,2915,2979.8,2768.81,2884.07,2267.9791
1064,2017-06-22,2898,2922.99,2767.17,2884.03,1430.6875
1065,2017-06-23,2883.04,2945,2850,2893.67,622.908
1066,2017-06-24,2893.67,2920.27,2710.15,2777.43,1354.623
1067,2017-06-25,2777.4,2919.97,2702,2866.67,1710.818
1068,2017-06-26,2867.99,2884.04,2603.98,2693.51,2748.735866
1069,2017-06-27,2693.51,2724.62,2444,2667,2045.996
1070,2017-06-28,2668.03,2750,2576.01,2679.77,1127.459
1071,2017-06-29,2678.47,2711,2569.68,2636.83,855.829
1072,2017-06-30,2637.66,2679.84,2600,2627.55,772.889
1073,2017-07-01,2620,2668.83,2550.73,2572,581.471
1074,2017-07-02,2586.93,2601.43,2431,2580.45,1193.226
1075,2017-07-03,2581,2740.24,2545.2,2688.01,1620.54
1076,2017-07-04,2688,2763.75,2653.79,2688.44,1395.659
1077,2017-07-05,2682.84,2727.93,2580,2681.14,1312.2700001
1078,2017-07-06,2681.14,2723.44,2644.94,2678.38,708.44
1079,2017-07-07,2678.36,2678.38,2550,2589.74,1143.5619
1080,2017-07-08,2589.74,2690,2520,2653.82,710.07
1081,2017-07-09,2653.82,2690,2581.8,2594.15,604.726
1082,2017-07-10,2594.15,2615.92,2450,2507.23,1402.47
1083,2017-07-11,2499.92,2540,2366,2427.45,1380.689
1084,2017-07-12,2405.9,2545.34,2340,2529.13,1221.429
1085,2017-07-13,2529.41,2560,2398.56,2437,1087.535
1086,2017-07-14,2437,2446.39,2249.7,2278.75,1444.105
1087,2017-07-15,2278.75,2296.05,2048.01,2072,2468.28568076
1088,2017-07-16,2072,2169.06,1953,2020.15,1889.8278801
1089,2017-07-17,2020.21,2314.21,2015.15,2297.07,1639.874
1090,2017-07-18,2297.07,2474.47,2232,2397.88,1972.248
1091,2017-07-19,2397.88,2485,2320.01,2396.44,1447.616
1092,2017-07-20,2396.44,2989.9,2378,2920,2506.351
1093,2017-07-21,2920,2934.76,2704.08,2782.59,1168.711
1094,2017-07-22,2782.59,2966.99,2752,2913.02,1149.454
1095,2017-07-23,2913.02,2927.92,2673.92,2795.67,1220.163
1096,2017-07-24,2789.84,2880,2733,2840.49,692.819
1097,2017-07-25,2840.5,2880,2577,2673.92,1437.7304
1098,2017-07-26,2673.95,2730,2506.76,2632.59,787.5849
1099,2017-07-27,2632.59,2824.99,2608,2805.69,883.457
1100,2017-07-28,2786.51,2949.01,2742.91,2882,1570.911
1101,2017-07-29,2882,2882,2689.65,2780.93,567.394
1102,2017-07-30,2780.94,2813.86,2700,2800,760.404
1103,2017-07-31,2799.91,2951.51,2703.33,2949.99,1090.849
1104,2017-08-01,2931.72,2965,2669.09,2754.77,2138.506
1105,2017-08-02,2754.77,2810,2713,2790.13,639.976
1106,2017-08-03,2790.13,2902,2762.02,2896.07,1031.877
1107,2017-08-04,2896.07,2992.62,2862.33,2975.89,835.441
1108,2017-08-05,2975.06,3500,2956.63,3448.92,1811.999
1109,2017-08-06,3448.92,3479.88,3275.37,3340.59,741.8483
1110,2017-08-07,3341,3565.2,3310.01,3557.95,839.525
1111,2017-08-08,3557.95,3700,3479.59,3550.73,961.576
1112,2017-08-09,3550.93,3586.94,3384.07,3490.72,894.488
1113,2017-08-10,3490.72,3584.99,3450,3502.01,540.048
1114,2017-08-11,3502,3838.88,3480.39,3802.06,794.047
1115,2017-08-12,3789.84,4152.15,3753.63,4061.44,988.915
1116,2017-08-13,4061.44,4489.99,4012.08,4268.13,2111.858
1117,2017-08-14,4275.38,4579.68,4180,4572.44,782.96
1118,2017-08-15,4572.44,4688.39,4088.41,4335.49,936.203
1119,2017-08-16,4335.49,4594.17,4133.3,4580,805.383
1120,2017-08-17,4580,4679.98,4356.3,4434,841.809
1121,2017-08-18,4434.79,4568.71,4210,4349.51,836.355
1122,2017-08-19,4315.43,4500,4210.15,4427.7,639.282
1123,2017-08-20,4427.7,4455.12,4274,4297,414.124
1124,2017-08-21,4297,4371.9,4220,4220.38,562.333
1125,2017-08-22,4220.38,4382.5,3916,4347.81,732.34
1126,2017-08-23,4326.89,4482.17,4295.1,4347.84,777.415
1127,2017-08-24,4345.67,4560.8,4318.85,4532.92,629.001
1128,2017-08-25,4532.92,4642.94,4507.27,4556.84,441.8939
1129,2017-08-26,4556.84,4572.44,4463.78,4543.46,233.757
1130,2017-08-27,4543.46,4601.43,4514.5,4594.17,504.756
1131,2017-08-28,4594.15,4623.16,4389.11,4623.16,623.877
1132,2017-08-29,4623.16,4980,4565,4831,907.115
1133,2017-08-30,4831,4920,4666.59,4782.62,740.112
1134,2017-08-31,4804.33,4988.11,4775,4852.39,783.523
1135,2017-09-01,4852.39,5001.6,4820.1,5001.6,726.67
1136,2017-09-02,5008.18,5149.96,4589.95,4746.39,1510.434
1137,2017-09-03,4746.39,4855.05,4511.99,4673.92,655.618
1138,2017-09-04,4673.92,4707.95,4205.99,4230,1672.598
1139,2017-09-05,4235.1,4507.23,3800,4444.45,1924.924674
1140,2017-09-06,4444.45,4739.01,4421,4676.01,844.9667
1141,2017-09-07,4676.01,4782.59,4570.18,4688.42,634.439
1142,2017-09-08,4688.42,4775,4021.75,4285.21,1951.00282
1143,2017-09-09,4270.97,4399.84,4006,4195.71,785.003
1144,2017-09-10,4195.71,4257,3672.71,4046.29,1057.733128
1145,2017-09-11,4049.84,4299.97,3947.04,4149.68,743.466
1146,2017-09-12,4149.68,4375.43,3999.9,4115.24,816.87842817
1147,2017-09-13,4115.24,4200,3831.08,3950.09,602.144
1148,2017-09-14,3950.09,4200,3165.27,3165.66,1931.994959
1149,2017-09-15,3165.66,4029.78,2810.46,3615.38,4388.65088523
1150,2017-09-16,3608.01,3849.96,3439.16,3605.99,1655.1530001
1151,2017-09-17,3605.99,3741.91,3500,3614.81,516.254
1152,2017-09-18,3614.81,3980,3614.81,3978,1363.359
1153,2017-09-19,3978,3980,3828,3922.79,436.389
1154,2017-09-20,3880.01,3977.9,3761,3819.99,375.87
1155,2017-09-21,3820,3874.5,3588.54,3613.3,461.717
1156,2017-09-22,3607.07,3748,3500,3599.73,396.361
1157,2017-09-23,3599.73,3850,3558.02,3743.01,256.022
1158,2017-09-24,3754.99,3792.09,3615,3669.9,91.145
1159,2017-09-25,3669.9,4038.97,3640.01,3933.95,315.423
1160,2017-09-26,3933.95,4033,3870,3925,241.522
1161,2017-09-27,3925,4271.82,3914.66,4239.6,351.573
1162,2017-09-28,4234.99,4380.01,4109.15,4188.94,653.498
1163,2017-09-29,4188.28,4268,4035,4205.63,391.108
1164,2017-09-30,4205.63,4427.9,4158.63,4407.1,310.851
1165,2017-10-01,4407.1,4444,4300,4436.56,213.881
1166,2017-10-02,4436.56,4506.02,4414.31,4435.02,297.398
1167,2017-10-03,4435.02,4479.99,4241.02,4323.03,183.56
1168,2017-10-04,4323.03,4359.9,4188.1,4268.38,129.063
1169,2017-10-05,4268.38,4359,4150.91,4341.4,93.315
1170,2017-10-06,4341.4,4446.89,4312.01,4387.23,129.71
1171,2017-10-07,4387.23,4489.5,4358.5,4487.9,88.939
1172,2017-10-08,4470,4642.42,4429.1,4618.99,290.683
1173,2017-10-09,4618.99,4934.51,4550.02,4800.02,418.583
1174,2017-10-10,4836.78,4939.99,4746.79,4796.99,420.459
1175,2017-10-11,4796.98,4999,4740,4878,264.0374
1176,2017-10-12,4878,5465.28,4829.87,5428.32,2436.4216
1177,2017-10-13,5424.37,5999,5403.73,5782,1439.5644
1178,2017-10-14,5782,5990,5669.15,5974.99,460.2892
1179,2017-10-15,5974.99,6045.89,5526.06,5836,494.2584
1180,2017-10-16,5831.51,5888.88,5637.97,5844.61,425.4644
1181,2017-10-17,5844.61,5887.26,5505.01,5641.77,662.3802
1182,2017-10-18,5641.77,5641.77,5162.47,5565.21,1394.1438
1183,2017-10-19,5565.21,5798.99,5490.83,5712.48,365.1742
1184,2017-10-20,5712.48,6180,5622,6086.52,912.2606
1185,2017-10-21,6086.52,6235.78,5950.9,6003.14,771.2572
1186,2017-10-22,6003.14,6097.3,5730,6010.97,614.2204
1187,2017-10-23,6007.33,6062.79,5673,5930,894.196
1188,2017-10-24,5930,6060,4900,5553,1224.656
1189,2017-10-25,5553,5799.99,5400,5749.14,564.8724
1190,2017-10-26,5749.14,6051.7,5724.15,5984.1,359.846
1191,2017-10-27,5984.1,6051.14,5755.4,5818.49,392.6884
1192,2017-10-28,5818.49,5956.6,5666.81,5776.87,276.906
1193,2017-10-29,5776.87,6353.61,5700.13,6150.11,1024.9064
1194,2017-10-30,6200,6332.99,6110.01,6258.14,710.4626
1195,2017-10-31,6208.36,6565.78,6180.02,6565.76,771.5512
1196,2017-11-01,6530,6745.95,6468,6745.95,1026.0366
1197,2017-11-02,6745.95,7290.19,6735.6,7093.97,1635.2084
1198,2017-11-03,7093.97,7457,6979.54,7284.16,927.998
1199,2017-11-04,7282.18,7568.2,7001,7414.09,422.8826
1200,2017-11-05,7414.09,7687.96,7345,7460.43,557.325
1201,2017-11-06,7420,7608,7055.05,7100,980.3834
1202,2017-11-07,7100,7358,7056.83,7277.04,732.1996
1203,2017-11-08,7277.04,8139.11,7184.31,7654.32,1314.4646
1204,2017-11-09,7604.01,7660.55,7100,7243,870.6952
1205,2017-11-10,7201.02,7413.29,6500,6626.7,1163.7546
1206,2017-11-11,6668.76,6935.05,6223.69,6448,1522.7062
1207,2017-11-12,6429.99,6700,5700,6026.09,4209.5994
1208,2017-11-13,6063.48,6867.49,6006.74,6715.83,1052.0918
1209,2017-11-14,6661.85,6888.28,6600,6735.7,545.5766
1210,2017-11-15,6787.66,7400.5,6750.62,7400.5,548.6572
1211,2017-11-16,7400.5,8091.26,7205.01,7948.51,999.3426
1212,2017-11-17,7990.71,8131,7605.01,7700.85,1208.7852232
1213,2017-11-18,7700,7843.12,7413.17,7738.62,665.8194
1214,2017-11-19,7738.62,8050.55,7619.26,8031.34,594.16988024
1215,2017-11-20,8031.4,8227.84,7944,8175.24,461.8838
1216,2017-11-21,8175.24,8300,7805,8066.96,892.0228
1217,2017-11-22,8045,8301.74,8033.36,8199.34,456.3712
1218,2017-11-23,8199.34,8250,8005.01,8005.01,715.3846
1219,2017-11-24,8005.02,8295,7919.99,8185.88,1323.1008
1220,2017-11-25,8185.88,8660.78,8150,8658.04,665.1782
1221,2017-11-26,8658.04,9586.99,8618.84,9342.37,640.075
1222,2017-11-27,9342.37,9823.88,9342.37,9823.88,536.769692
1223,2017-11-28,9823.88,10465.88,9717.76,10053.33,820.54
1224,2017-11-29,10053.33,11636.65,9445,9985,1475.978
1225,2017-11-30,10049.91,11009.26,9280.03,10187.11,860.6918
1226,2017-12-01,10187.11,11000,9751.01,10946.7,841.6984
1227,2017-12-02,10946.7,11299.88,10735.31,11057.97,364.0588
1228,2017-12-03,11057.97,11963.88,10779.89,11439.41,544.5533772
1229,2017-12-04,11439.41,11883,10926.3,11750.65,378.387
1230,2017-12-05,11718.79,12300,11640,11939.22,492.0014
1231,2017-12-06,11939.22,15000,11939.22,14257,716.6586
1232,2017-12-07,14152.85,18499.99,13862.34,17974.84,1048.506
1233,2017-12-08,17977.84,19399.99,15364.16,17370.5,807.7248
1234,2017-12-09,17371,17547.61,14143,15921.71,768.8278
1235,2017-12-10,15921.71,16773.12,14366.63,16291.19,1052.5822
1236,2017-12-11,16291.19,18163.88,16016.36,17299.98,1117.2466
1237,2017-12-12,17299.99,17777,12200,16857.83,1107.50605602
1238,2017-12-13,16857.83,17000,15600,16128.71,554.4836
1239,2017-12-14,16128.71,16800,15260.01,16730.58,420.2422
1240,2017-12-15,16730.58,18500,16612.26,17899.98,388.209
1241,2017-12-16,17899.98,19950,17600,19943.33,293.4222
1242,2017-12-17,19800,20312.39,19000.69,19333,245.8282
1243,2017-12-18,19333,19999.1,18463.31,19056.3,340.20055258
1244,2017-12-19,19056.3,19400,17108,17555,598.0448
